Date,Open,High,Low,Close,Volume
DATE,REAL,REAL,REAL,REAL,REAL
9/25/2008,2172.26,2210.74,2167.06,2186.57,675971000
9/26/2008,2144.06,2187.53,2136.85,2183.34,732818000
9/29/2008,2147.16,2152.69,1983.73,1983.73,1007106000
9/30/2008,2033.69,2094.31,2015.93,2091.88,875737000
10/1/2008,2075.1,2083.2,2046.06,2069.4,711908000
10/2/2008,2052.51,2056.43,1975,1976.72,797620000
10/3/2008,2005.92,2046.81,1947.19,1947.39,931531000
10/6/2008,1898.63,1905.01,1777.02,1862.96,1342425000
10/7/2008,1867.97,1886.35,1754.88,1754.88,1108752000
10/8/2008,1710.96,1806.89,1706.86,1740.33,1435154000
10/9/2008,1766.25,1787.41,1634.88,1645.12,1168064000
10/10/2008,1590.77,1690.77,1542.45,1649.51,1727107000
10/13/2008,1734.6,1844.25,1715.74,1844.25,1727635000
10/14/2008,1894.87,1896.95,1752.89,1779.01,1156643000
10/15/2008,1754.62,1761.23,1628.33,1628.33,1008341000
10/16/2008,1644.55,1717.72,1565.72,1717.71,1312424000
10/17/2008,1678.78,1782.58,1670.28,1711.29,1122489000
10/20/2008,1735.13,1770.05,1698.01,1770.03,758992000
10/21/2008,1741.84,1768.54,1695.12,1696.68,804199000
10/22/2008,1671.23,1678.71,1587.22,1615.75,1007762000
10/23/2008,1621.11,1645.5,1533.55,1603.91,1186824000
10/24/2008,1493.79,1584.27,1493.79,1552.03,1041751000
10/27/2008,1528.12,1574.54,1503.81,1505.9,0
10/28/2008,1552.24,1649.47,1504.13,1649.47,0
10/29/2008,1643.98,1705.51,1622.01,1657.21,0
10/30/2008,1698.43,1712.56,1658.45,1698.52,0
10/31/2008,1684.71,1742.54,1673.32,1720.95,0
11/3/2008,1718.89,1738.53,1713.39,1726.33,0
11/4/2008,1761.09,1785.84,1739.81,1780.12,0
11/5/2008,1757.01,1764.43,1679.19,1681.64,0
11/6/2008,1659.57,1676.92,1603.87,1608.7,0
11/7/2008,1629.69,1654.25,1615.51,1647.4,0
11/10/2008,1680.67,1680.67,1603.33,1616.74,0
11/11/2008,1598.59,1612.42,1563.95,1580.9,0
11/12/2008,1555.17,1562.78,1499.21,1499.21,0
11/13/2008,1503.06,1596.7,1428.54,1596.7,0
11/14/2008,1560.59,1587.76,1513.09,1516.85,0
11/17/2008,1494.74,1526.96,1481.7,1482.05,0
11/18/2008,1488.93,1498.42,1429.92,1483.27,0
11/19/2008,1479.13,1493.05,1386.42,1386.42,0
11/20/2008,1373.77,1414.43,1314.9,1316.12,0
11/21/2008,1346.77,1384.35,1295.48,1384.35,0
11/24/2008,1384.35,1480.41,1397.19,1472.02,0
11/25/2008,1472.02,1486.22,1430.4,1464.73,0
11/26/2008,1441.21,1532.1,1441.21,1532.1,0
11/27/2008,1532.1,1532.1,1532.1,1532.1,0
11/28/2008,1517.95,1535.57,1512.41,1535.57,0
12/1/2008,1535.57,1496.24,1398.07,1398.07,0
12/2/2008,1423.85,1450.83,1399.88,1449.8,0
12/3/2008,1416.03,1493.06,1414.04,1492.38,0
12/4/2008,1465.77,1500.95,1426.41,1445.56,0
12/5/2008,1426.93,1510.39,1404.8,1509.31,0
12/8/2008,1541.44,1583.81,1536.71,1571.74,0
12/9/2008,1546.54,1602.92,1538.25,1547.34,0
12/10/2008,1563.66,1584.16,1542.08,1565.48,0
12/11/2008,1548.47,1568.61,1501.7,1507.88,0
12/12/2008,1482.55,1543.04,1478.03,1540.72,0
12/15/2008,1544.16,1544.16,1491.36,1508.34,0
12/16/2008,1526.06,1589.89,1526,1589.89,0
12/17/2008,1568.88,1598.33,1560.05,1579.31,0
12/18/2008,1583.17,1591.7,1535.38,1552.37,0
12/19/2008,1572.75,1593.35,1557.05,1564.32,0
12/22/2008,1562.17,1563.79,1503.66,1532.35,0
12/23/2008,1539.37,1548.44,1512.54,1521.54,0
12/24/2008,1525.15,1527.23,1516.15,1524.9,0
12/25/2008,1524.9,1524.9,1524.9,1524.9,0
12/26/2008,1531.2,1532.13,1518.97,1530.24,0
12/29/2008,1529.54,1530.92,1493.45,1510.32,0
12/30/2008,1521.18,1550.7,1517.26,1550.7,0
12/31/2008,1550.87,1586.81,1548.88,1577.03,0
1/1/2009,1577.03,1577.03,1577.03,1577.03,0
1/2/2009,1578.87,1636.03,1571.98,1632.21,0
1/5/2009,1621.48,1640.46,1604.63,1628.03,0
1/6/2009,1642.37,1665.63,1636.25,1652.38,0
1/7/2009,1621.63,1625.37,1588.2,1599.06,0
1/8/2009,1590.25,1617.01,1584.28,1617.01,0
1/9/2009,1617.05,1617.26,1569.87,1571.59,0
1/12/2009,1573.45,1573.46,1528,1538.79,0
1/13/2009,1537.42,1557.95,1527.47,1546.46,0
1/14/2009,1521.71,1528.65,1485.26,1489.64,0
1/15/2009,1489.46,1521.58,1456.72,1511.84,0
1/16/2009,1532.47,1538.82,1490.35,1529.33,0
1/20/2009,1520.76,1521.85,1440.86,1440.86,0
1/21/2009,1466.4,1507.52,1444.9,1507.07,0
1/22/2009,1470.85,1492.47,1444.08,1465.49,0
1/23/2009,1440.78,1495.27,1434.08,1477.29,0
1/26/2009,1479.98,1514.38,1470.81,1489.46,0
1/27/2009,1494.12,1513.21,1488.81,1504.9,0
1/28/2009,1530.48,1568.33,1530.03,1558.34,0
1/29/2009,1537.47,1537.84,1505.7,1507.84,0
1/30/2009,1519.46,1523.45,1472.51,1476.42,0
2/2/2009,1460.85,1502.72,1460.51,1494.43,0
2/3/2009,1499.59,1521.21,1479.42,1516.3,0
2/4/2009,1517.19,1549.64,1508.87,1515.05,0
2/5/2009,1498.59,1554.37,1495.52,1546.24,0
2/6/2009,1547,1594.26,1545.85,1591.71,0
2/9/2009,1590.74,1598.23,1576.1,1591.56,0
2/10/2009,1578.02,1598.5,1520.56,1524.73,0
2/11/2009,1531.58,1542.84,1509.35,1530.5,0
2/12/2009,1510.17,1542.51,1495.34,1541.71,0
2/13/2009,1539.72,1552.57,1530.05,1534.36,0
2/17/2009,1489.12,1492.82,1467.79,1470.66,0
2/18/2009,1480.65,1487.92,1454.46,1467.97,0
2/19/2009,1478.55,1485.14,1442.53,1442.82,0
2/20/2009,1427.03,1454.39,1416.96,1441.23,0
2/23/2009,1452.58,1452.58,1386.68,1387.72,0
2/24/2009,1399.37,1445.07,1395.11,1441.83,0
